trophospecies_id,n_lumped,sp_name,guild,family,sp_id
48,1,Lumbricus terrestris (ad),Lumbricidae,Lumbricidae,284
49,1,Achipteria coleoptrata,Oribatida,Achipteriidae,295
50,1,Atropacarus striculus,Oribatida,Phthiracaridae,298
51,3,Berniniella bicarinata;Oppiella nova;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,300;338;625
52,1,Brachychthoniidae spp.,Oribatida,Brachychthoniidae,302
53,1,Chamobates voigtsi,Oribatida,Chamobatidae,308
54,2,Damaeus riparius;Phthiracarus laevigatus,Oribatida,Damaeidae;Phthiracaridae,311;515
55,2,Dissorhina ornata;Oppiella falcata,Oribatida,Oppiidae,312;337
56,1,Hypochthonius rufulus,Oribatida,Hypochthoniidae,322
57,1,Oribatida juv.,Oribatida,,323
60,1,Oppiella subpectinata,Oribatida,Oppiidae,339
61,2,Quadroppia monstruosa;Quadroppia hammerae,Oribatida,Quadroppiidae,356;622
64,1,Pseudosinella alba,Collembola,Entomobryidae,364
65,1,Glomeris conspersa {l},Diplopoda,Glomeridae,390
66,1,Glomeris spec juv {m},Diplopoda,Glomeridae,393
67,1,plants,Basal,Plants,401
68,1,roots,Basal,Roots,402
69,1,root exudates,Basal,Roots,403
70,1,mykorrhiza,Basal,Fungi,404
71,1,saphrophytes,Basal,Fungi,405
72,1,bacterivor nematodes,Basal,Nematoda,406
73,1,fungivor nematodes,Basal,Nematoda,407
74,1,root feeding nematodes,Basal,Nematoda,408
75,1,predatious nematodes,Basal,Nematoda,409
76,1,omniv. Nematodes,Basal,Nematoda,410
77,1,bacteria,Basal,Bacteria,411
78,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
81,1,algae,Basal,Algae,415
82,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
83,1,dead organic matter detritus,Basal detritus,detritus,417
84,1,litter detritus,Basal detritus,detritus,442
85,1,Linyphiidae cf Erigoniinae (juv) {s},Araneae,Linyphiidae,465
86,3,Julidae spec;Porcellio dilatatus;Porcellio conspersum,Diplopoda;Isopoda,Julidae;Porcellionidae,486;643;917
88,1,Lithobius curtipes (juv),Chilopoda,Lithobiidae,522
89,1,Bolitochara sp.,Coleoptera,Stapylinidae,551
90,1,Centromerus brevivulvatus (ad),Araneae,Linyphiidae,582
91,1,Clubionidae (juv),Araneae,Clubionidae,584
92,1,Lithobius aeruginosus juv,Chilopoda,Lithobiidae,593
93,1,Geophilus ribauti juv,Chilopoda,Geophilidae,595
94,1,Lithobius lapidicola,Chilopoda,Lithobiidae,600
95,1,Geophilus electricus juv,Chilopoda,Geophilidae,605
98,1,Xantholinus tricolor,Coleoptera,Stapylinidae,638
99,1,Armadillidium opacum,Isopoda,Armadillidae,639
101,1,Macrochelidae (juv),Mesostigmata,Macrochelidae,669
102,1,Entomobryidae juv.,Collembola,Entomobryidae,681
103,1,Lepidocyrtus curvicolis,Collembola,Entomobryidae,687
105,1,Neonaphorura dubosqi,Collembola,Tullbergiidae,697
106,1,Lithobius curtipes {l},Chilopoda,Lithobiidae,702
107,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
108,1,Scutigerella immaculata {s},Symphyla,Scutigerellidae,717
109,1,Athous zebei (juv) {l},Coleoptera,Elateridae,722
110,1,Elateridae sp1 (juv) {l},Coleoptera,Elateridae,724
111,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737
112,1,Trachytes pauperior (ad) {s},Mesostigmata,Trachytidae,738
114,1,Campodea sp {l},Diplura,Campodeidae,749
115,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
116,1,Allaiulus nitidus {xxl},Diplopoda,Julidae,753
117,1,Lithobius aeruginosus {l},Chilopoda,Lithobiidae,764
118,1,Helicodonta obvoluta,Gastropoda,Helicodontidae,805
119,1,Aegopinella nitens juv,Gastropoda,Oxychilidae,810
120,1,Discus rotundatus,Gastropoda,Patulidae,811
121,1,Discus rotundatus juv,Gastropoda,Patulidae,812
122,1,Arion silvaticus,Gastropoda,Arionidae,815
123,1,Trichia striolata,Gastropoda,Helicidae,816
124,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
125,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
126,1,Carabidae spec juv,Coleoptera,Carabidae,865
127,1,Phyllobius pyri,Coleoptera,Curculionidae,891
128,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
130,1,Glomeris spec,Diplopoda,Glomeridae,920
131,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
132,1,Harpactea lepida (juv),Araneae,Dysderidae,933
133,1,Harpactea lepida (ad),Araneae,Dysderidae,934
134,1,Theridiidae juv spec,Araneae,Theridiidae,942
