trophospecies_id,n_lumped,sp_name,guild,family,sp_id
52,1,Epicrius sp (juv),Mesostigmata,Epicriidae,207
53,1,Gamasina (juv),Mesostigmata,Gamasina,208
54,1,Geholaspis mandibularis (ad),Mesostigmata,Macrochelidae,210
55,1,Lysigamasus lapponicus (ad),Mesostigmata,Pergamasinae,219
56,1,Trachytes aegrota (ad),Mesostigmata,Trachytidae,242
57,1,Uropoda cassidea (ad),Mesostigmata,Uropodidae,248
58,1,Uropoda cassidea (juv),Mesostigmata,Uropodidae,249
59,1,Uropodina (juv),Mesostigmata,Uropodidae,253
60,1,Uroseius cylindricus (ad),Mesostigmata,Polyaspidae,254
61,1,Uroseius cylindricus (juv),Mesostigmata,Polyaspidae,255
62,1,Veigaia nemorensis (ad),Mesostigmata,Veigaiaidae,263
63,1,Veigaia nemorensis (juv),Mesostigmata,Veigaiaidae,264
64,1,Zercon cf gurensis sp1 (ad),Mesostigmata,Zerconidae,266
65,1,Zercon sp (juv),Mesostigmata,Zerconidae,268
66,1,Zerconopsis remiger (ad),Mesostigmata,Ascidae,270
67,1,Achipteria coleoptrata,Oribatida,Achipteriidae,295
68,1,Atropacarus striculus,Oribatida,Phthiracaridae,298
69,1,Brachychthoniidae spp.,Oribatida,Brachychthoniidae,302
70,2,Chamobates cuspidatus;Chamobates voigtsi,Oribatida,Chamobatidae,307;308
72,4,Damaeus riparius;Phthiracarus borosetosus;Phthiracarus compressus;Phthiracarus lentulus,Oribatida,Damaeidae;Phthiracaridae,311;346;348;350
73,2,Dissorhina ornata;Hypochthonius rufulus,Oribatida,Oppiidae;Hypochthoniidae,312;322
74,1,Eupelops plicatus,Oribatida,Phenopelopidae,316
76,1,Oribatida juv.,Oribatida,,323
77,2,Liacarus xylariae;Platynothrus peltifer,Oribatida,Liacaridae;Camisiidae,324;353
78,1,Metabelba pulverosa,Oribatida,Damaeidae,330
79,2,Microppia minus;Oppiella falcata,Oribatida,Oppiidae,331;337
80,1,Nothrus silvestris,Oribatida,Nothridae,335
81,1,Ophidiotrichus tectus,Oribatida,Oribatellidae,336
83,3,Oppiella nova;Suctobelba altvateri;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;366;625
84,1,Oppiella subpectinata,Oribatida,Oppiidae,339
89,2,Quadroppia monstruosa;Quadroppia quadricarinata,Oribatida,Quadroppiidae,356;357
91,1,Steganacarus magnus,Oribatida,Phthiracaridae,365
93,1,Tectocepheus velatus alatus,Oribatida,Tectocepheidae,372
94,1,Melogona voigti cf,Diplopoda,Chordeumatidae,378
95,1,Glomeris connexa,Diplopoda,Glomeridae,388
96,1,plants,Basal,Plants,401
97,1,roots,Basal,Roots,402
98,1,root exudates,Basal,Roots,403
99,1,mykorrhiza,Basal,Fungi,404
100,1,saphrophytes,Basal,Fungi,405
101,1,bacterivor nematodes,Basal,Nematoda,406
102,1,fungivor nematodes,Basal,Nematoda,407
103,1,root feeding nematodes,Basal,Nematoda,408
104,1,predatious nematodes,Basal,Nematoda,409
105,1,omniv. Nematodes,Basal,Nematoda,410
106,1,bacteria,Basal,Bacteria,411
107,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414
110,1,algae,Basal,Algae,415
111,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416
112,1,dead organic matter detritus,Basal detritus,detritus,417
113,1,litter detritus,Basal detritus,detritus,442
114,1,Julidae spec,Diplopoda,Julidae,486
115,1,Pterostichus spec.,Coleoptera,Carabidae,543
116,1,Clubionidae (juv),Araneae,Clubionidae,584
118,1,Lithobius sp2 {l},Chilopoda,Lithobiidae,706
119,1,Scutigerella immaculata {m},Symphyla,Scutigerellidae,718
120,1,Athous zebei (juv) {m},Coleoptera,Elateridae,721
121,1,Elateridae sp1 (juv) {l},Coleoptera,Elateridae,724
122,1,Coelotes sp (juv) {xl},Araneae,Amaurobiidae,728
123,1,Pergamasinae (juv) {s},Mesostigmata,Pergamasinae,735
124,1,Aporrectodea caliginosa (juv) {xxxl},Lumbricidae,Lumbricidae,741
125,1,Campodea sp {l},Diplura,Campodeidae,749
126,1,Trichoniscus pusillus {m},Isopoda,Trichoniscidae,750
127,1,Julidae juv spec {l},Diplopoda,Julidae,758
128,1,Cepea hortensis,Gastropoda,Helicidae,838
129,1,Phyllobius spec,Coleoptera,Curculionidae,853
130,2,Curculionidae spec;Brachysomus spec,Coleoptera,Curculionidae,855;864
131,1,Staphylinidae spec,Coleoptera,Stapylinidae,858
132,1,Coleoptera spec,Coleoptera,Coleoptera spec,863
134,1,Carabidae spec juv,Coleoptera,Carabidae,865
135,1,Trichoniscus spec,Isopoda,Trichoniscidae,911
136,1,Trachelipus ratzeburgii,Isopoda,Trachelipidae,912
137,1,Glomeris spec,Diplopoda,Glomeridae,920
138,1,Chilopoda spec,Chilopoda,Chilopoda spec,921
139,1,Agelenidae spec juv,Araneae,Agelenidae,932
140,1,Harpactea lepida (juv),Araneae,Dysderidae,933
141,1,Salticidae spec juv,Araneae,Salticidae,947
142,1,Dictyna latens,Araneae,Dictynidae,953
143,1,Thomisidae spec juv,Araneae,Thomisidae,954
