SLN_ID,Detritus,S,interactions,L_D,C,Basal,Top,Herbiv_true,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,max_chain_len,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,diameter,mean_path_len,std_path_len,loop,Modularity
277,1,66.0,289.0,4.378787878787879,0.06736596736596737,0.16923076923076924,0.07575757575757576,0.2777777777777778,0.6111111111111112,0.2222222222222222,5.351851851851852,7.055460637536482,1.378787878787879,5.0,2.280834759842329,4.847058823529412,0.4705605693849465,0.3148148148148148,0.3369269925860843,5.0,1.8765060240963856,0.9384315835838687,0.030303030303030304,0.0
278,1,68.0,282.0,4.147058823529412,0.06189640035118525,0.16417910447761194,0.08823529411764706,0.19642857142857142,0.625,0.25,5.035714285714286,6.401602883694012,1.3676470588235294,4.0,2.2784972051408476,4.9,0.4649994296205811,0.26785714285714285,0.42013920121445225,4.0,1.8264462809917354,0.7773804211447916,0.04411764705882353,0.0
279,1,67.0,260.0,3.8805970149253732,0.05879692446856626,0.16666666666666666,0.014925373134328358,0.2545454545454545,0.6181818181818182,0.2727272727272727,4.7272727272727275,6.284768611358456,1.328358208955224,4.0,2.3017645406421607,4.722222222222222,0.4874324909595164,0.23636363636363636,0.40896708242379387,4.0,1.8090277777777777,0.8657673706583187,0.05970149253731343,0.0
28,1,64.0,205.0,3.203125,0.05084325396825397,0.15873015873015872,0.171875,0.2830188679245283,0.6037735849056604,0.32075471698113206,3.8679245283018866,4.847829553399116,1.359375,5.0,2.3891440268393396,5.416666666666666,0.4410727434164935,0.18867924528301888,0.4301028303382384,5.0,1.8617511520737327,0.9845281974884923,0.078125,0.0
280,1,69.0,313.0,4.536231884057971,0.06670929241261722,0.16176470588235295,0.043478260869565216,0.2982456140350877,0.6140350877192983,0.22807017543859648,5.491228070175438,7.725474573997619,1.2608695652173914,4.0,2.2497359227962983,4.2924528301886795,0.5241143028932035,0.2631578947368421,0.3943395600378041,4.0,1.7484116899618805,0.6991320633475302,0.07246376811594203,0.0
281,1,69.0,265.0,3.8405797101449277,0.05647911338448423,0.16176470588235295,0.13043478260869565,0.24561403508771928,0.6491228070175439,0.24561403508771928,4.649122807017544,5.832456074386597,1.3043478260869565,5.0,2.299217241728586,5.1891891891891895,0.4430783226247796,0.24561403508771928,0.46682153644000296,5.0,1.8962585034013606,1.0182924618360722,0.11594202898550725,0.0
282,1,69.0,242.0,3.5072463768115942,0.051577152600170505,0.16176470588235295,0.11594202898550725,0.21052631578947367,0.6140350877192983,0.24561403508771928,4.245614035087719,5.275552448235656,1.289855072463768,5.0,2.271817206096432,4.674418604651162,0.4860106460803313,0.2807017543859649,0.338460484524399,5.0,1.787037037037037,0.8468092017855505,0.028985507246376812,0.0
283,1,69.0,353.0,5.115942028985507,0.07523444160272805,0.16176470588235295,0.028985507246376812,0.2807017543859649,0.631578947368421,0.19298245614035087,6.192982456140351,10.03465174228645,1.2608695652173914,4.0,2.2436854971703077,4.272727272727273,0.525117882316455,0.3157894736842105,0.40044756487935734,4.0,1.7642770352369381,0.7816864798893526,0.0,0.0
284,1,68.0,281.0,4.132352941176471,0.06167690956979807,0.16417910447761194,0.029411764705882353,0.30357142857142855,0.625,0.23214285714285715,5.017857142857143,7.085172921296653,1.3529411764705883,5.0,2.2663242409789053,5.027777777777778,0.4507606225151414,0.26785714285714285,0.45518101404001676,5.0,1.987603305785124,0.9804210423831579,0.029411764705882353,0.0
285,1,68.0,297.0,4.367647058823529,0.06518876207199298,0.14925373134328357,0.11764705882352941,0.19298245614035087,0.631578947368421,0.2631578947368421,5.2105263157894735,6.597447672355854,1.2058823529411764,4.0,2.207286737505501,4.052631578947368,0.5446551689948639,0.21052631578947367,0.3798704758427332,4.0,1.6106623586429725,0.6375134092541848,0.07352941176470588,0.0
