SLN_no,interactions,L_D,C,Basal,Top,Herbiv,Carniv,meanInDegree,stdInDegree,mean_longest_chain,mean_NTP,max_NTP,mean_NTP_norm,TrOmniv,q_inCoherence,mean_path_len,std_path_len,Modularity
58,252.0,2.625,0.02763157894736842,0.28125,0.041666666666666664,0.6417910447761194,0.23880597014925373,3.7611940298507465,4.789792025088373,1.0729166666666667,2.0807495442162893,5.351351351351351,0.38882693503031673,0.23880597014925373,0.6207514989935048,2.0150375939849625,0.9504672472223307,0.0
59,232.0,2.4166666666666665,0.02543859649122807,0.28125,0.09375,0.6567164179104478,0.19402985074626866,3.462686567164179,4.853391061331321,1.0833333333333333,2.038887849790038,4.8,0.4247683020395912,0.26865671641791045,0.5384029045120873,1.982363315696649,0.983812115021199,0.0
60,306.0,3.1875,0.03355263157894737,0.28125,0.15625,0.6567164179104478,0.23880597014925373,4.567164179104478,7.035028979710325,1.1145833333333333,2.0851571314913646,5.0,0.41703142629827294,0.208955223880597,0.6082131477998893,1.9355246523388117,0.885689145448998,0.0
61,243.0,2.53125,0.026644736842105263,0.28125,0.14583333333333334,0.6567164179104478,0.23880597014925373,3.626865671641791,5.089608608204839,1.1458333333333333,2.1322322246109517,5.0,0.42644644492219036,0.22388059701492538,0.6491941550766782,2.411640211640212,1.098377056638931,0.0
62,241.0,2.5104166666666665,0.026425438596491227,0.28125,0.15625,0.6417910447761194,0.22388059701492538,3.5970149253731343,4.729211932211736,1.0729166666666667,2.03788302446235,4.720000000000001,0.4317548780640571,0.2537313432835821,0.6304273231221806,1.9595536959553697,0.8388498520459561,0.0
63,253.0,2.6354166666666665,0.027741228070175438,0.28125,0.09375,0.6268656716417911,0.26865671641791045,3.7761194029850746,6.5431456051175685,1.0520833333333333,2.0695499502189056,4.785714285714286,0.43244327318006986,0.19402985074626866,0.6195849667319943,2.0516129032258066,0.894958232298798,0.0
64,279.0,2.90625,0.030592105263157896,0.28125,0.13541666666666666,0.6417910447761194,0.22388059701492538,4.164179104477612,5.922727194627574,1.3645833333333333,2.126651645354176,5.48936170212766,0.3874132842311871,0.26865671641791045,0.7349810354314698,2.138495092693566,1.095550310973107,0.0
65,266.0,2.7708333333333335,0.029166666666666667,0.28125,0.1875,0.6567164179104478,0.208955223880597,3.970149253731343,5.319974223148225,1.0833333333333333,2.0535856138991258,5.25,0.39115916455221444,0.2537313432835821,0.5163659691714191,1.9236883942766296,0.9327183091097397,0.0
66,268.0,2.7916666666666665,0.029385964912280703,0.28125,0.07291666666666667,0.6417910447761194,0.1791044776119403,4.0,5.529535023467848,1.1666666666666667,2.0717529526218894,4.9,0.4228067250248754,0.31343283582089554,0.6513518517116541,2.0135467980295565,0.8763581921306599,0.0
67,262.0,2.7291666666666665,0.028728070175438596,0.28125,0.17708333333333334,0.6567164179104478,0.22388059701492538,3.91044776119403,5.434824140010035,1.1770833333333333,2.1034101661008586,6.568181818181818,0.3202423782298885,0.23880597014925373,0.6994075221205788,2.3826714801444044,1.3631600730346234,0.0
68,220.0,2.2916666666666665,0.02412280701754386,0.28125,0.17708333333333334,0.6417910447761194,0.208955223880597,3.283582089552239,5.157536322083805,1.03125,2.0142935258788666,5.0,0.4028587051757733,0.208955223880597,0.5489878839196545,1.4927113702623906,0.7003169258030577,0.0
69,189.0,1.96875,0.020723684210526314,0.28125,0.2604166666666667,0.6417910447761194,0.2537313432835821,2.8208955223880596,3.472512727181024,1.09375,2.0526502205603574,5.090909090909091,0.40319915046721305,0.208955223880597,0.6131544711539718,2.145945945945946,1.0136063313273154,0.0
70,216.0,2.25,0.02368421052631579,0.28125,0.19791666666666666,0.6417910447761194,0.22388059701492538,3.2238805970149254,4.728446780415729,1.1979166666666667,2.0923148533247766,6.142857142857143,0.3406093947272892,0.23880597014925373,0.6997710777575453,2.405688622754491,1.2929623733894187,0.0
71,223.0,2.3229166666666665,0.024451754385964912,0.28125,0.22916666666666666,0.6119402985074627,0.26865671641791045,3.328358208955224,3.5521570898475647,1.2916666666666667,2.1673058600729305,5.169811320754717,0.41922339629147926,0.23880597014925373,0.6949556838635123,2.231534090909091,1.0609182683381533,0.0
72,230.0,2.3958333333333335,0.025219298245614034,0.28125,0.13541666666666666,0.6268656716417911,0.208955223880597,3.4328358208955225,5.199719924266945,1.0833333333333333,2.0645537308837567,4.785714285714286,0.43139928705033725,0.26865671641791045,0.6223765030787146,2.0244698205546494,0.9972453503084864,0.0
73,267.0,2.78125,0.029276315789473685,0.28125,0.11458333333333333,0.6567164179104478,0.22388059701492538,3.985074626865672,6.650341839729409,1.0520833333333333,2.0665596377613658,5.0,0.41331192755227314,0.23880597014925373,0.511507467015281,1.9646697388632872,0.9365956388750583,0.0
74,324.0,3.375,0.035526315789473684,0.28125,0.0625,0.6417910447761194,0.19402985074626866,4.835820895522388,7.293826810611363,1.1666666666666667,2.0974864234431796,4.823943661971831,0.4348074045677832,0.2835820895522388,0.7380615310134243,2.0847127555988316,0.9227628181606723,0.0
75,230.0,2.3958333333333335,0.025219298245614034,0.28125,0.1875,0.6716417910447762,0.2537313432835821,3.4328358208955225,4.015967676877857,1.09375,2.021054359652931,5.0,0.4042108719305862,0.14925373134328357,0.5012092399087295,2.024604569420035,1.0171552570531777,0.0
76,172.0,1.7916666666666667,0.018859649122807017,0.28125,0.34375,0.6716417910447762,0.26865671641791045,2.5671641791044775,2.3691443321537444,1.0,1.9925564848798543,4.733333333333333,0.42096263765067343,0.16417910447761194,0.4492866058551138,1.7647058823529411,0.9565285998816313,0.0
77,242.0,2.5208333333333335,0.026535087719298245,0.28125,0.16666666666666666,0.6417910447761194,0.208955223880597,3.611940298507463,3.490051766050908,1.125,2.0472848592889945,4.666666666666666,0.4387038984190703,0.2835820895522388,0.5683977783453211,2.0332278481012658,1.0057695803688644,0.0
78,305.0,3.1770833333333335,0.03344298245614035,0.28125,0.07291666666666667,0.6119402985074627,0.22388059701492538,4.552238805970149,6.803037606053664,0.9791666666666666,1.9385589177817026,4.2,0.46156164709088154,0.23880597014925373,0.5945723765886981,1.9050131926121372,0.8792041479517302,0.0
79,237.0,2.46875,0.02598684210526316,0.28125,0.09375,0.6417910447761194,0.208955223880597,3.537313432835821,6.783063485531903,0.96875,1.9824323839109643,4.177777777777777,0.47451838976592237,0.19402985074626866,0.5530962248186834,1.7437858508604207,0.7602017578728569,0.0
80,246.0,2.5625,0.026973684210526316,0.28125,0.16666666666666666,0.6417910447761194,0.22388059701492538,3.671641791044776,4.613511315432204,1.09375,2.0745613578710937,4.492753623188406,0.4617572054616305,0.23880597014925373,0.7572284892960517,1.9891304347826086,0.8554849390391412,0.0
81,221.0,2.3020833333333335,0.024232456140350876,0.28125,0.21875,0.6417910447761194,0.23880597014925373,3.298507462686567,3.741717825282176,1.0625,2.0228472491144056,4.621621621621621,0.43769209483762,0.23880597014925373,0.46005639409545396,1.9166666666666667,0.8199137713634028,0.0
82,285.0,2.96875,0.03125,0.28125,0.10416666666666667,0.6119402985074627,0.2537313432835821,4.253731343283582,7.284985147095131,1.1666666666666667,2.121059796746303,5.833333333333334,0.36361025087079474,0.23880597014925373,0.7157497448509899,2.3654223968565815,1.228177402865679,0.0
83,242.0,2.5208333333333335,0.026535087719298245,0.28125,0.13541666666666666,0.6417910447761194,0.22388059701492538,3.611940298507463,5.680789594820789,1.1354166666666667,2.0988694827604704,5.273170731707317,0.39802797776678667,0.26865671641791045,0.6551446110092218,2.4156626506024095,1.1989120447824557,0.0
84,329.0,3.4270833333333335,0.03607456140350877,0.28125,0.08333333333333333,0.6268656716417911,0.23880597014925373,4.91044776119403,8.02785178873693,1.125,2.0692732995691574,5.814814814814815,0.35586228718705254,0.2537313432835821,0.711635655787781,2.18744053282588,1.0972147487131314,0.0
85,249.0,2.59375,0.02730263157894737,0.28125,0.14583333333333334,0.6268656716417911,0.22388059701492538,3.716417910447761,3.968840644965341,1.0833333333333333,2.040613743095683,4.578947368421053,0.44565127722779285,0.2537313432835821,0.6217804379475488,1.7992957746478873,0.79805729540842,0.0
86,261.0,2.71875,0.028618421052631578,0.28125,0.11458333333333333,0.6119402985074627,0.23880597014925373,3.8955223880597014,5.1907094405007195,1.0833333333333333,2.0632146249765566,4.677966101694915,0.4410495031652784,0.29850746268656714,0.5596536956808547,2.0377604166666665,0.8902667574947508,0.0
87,237.0,2.46875,0.02598684210526316,0.28125,0.15625,0.6119402985074627,0.22388059701492538,3.537313432835821,4.370452990213407,1.0833333333333333,2.0604539315929675,5.0,0.4120907863185935,0.23880597014925373,0.6758004773834976,2.0850746268656715,1.006815894562448,0.0
88,267.0,2.78125,0.029276315789473685,0.28125,0.03125,0.6268656716417911,0.22388059701492538,3.985074626865672,6.7543309053669365,1.1458333333333333,2.0547846432975008,4.5041322314049586,0.4561998932825644,0.2537313432835821,0.5775221757444884,2.04559915164369,0.8197659267171931,0.0
89,261.0,2.71875,0.028618421052631578,0.28125,0.125,0.6119402985074627,0.26865671641791045,3.8955223880597014,5.962342249633435,1.15625,2.14216401862382,5.153846153846153,0.4156437648076069,0.22388059701492538,0.6879215181758059,2.0620689655172413,1.0070242913723506,0.0
90,326.0,3.3958333333333335,0.03574561403508772,0.28125,0.020833333333333332,0.6417910447761194,0.1791044776119403,4.865671641791045,8.651318908712373,0.9895833333333334,1.9878617917734918,4.538461538461538,0.43800344564500665,0.26865671641791045,0.5364370309999841,1.791025641025641,0.7489292137774225,0.0
91,254.0,2.6458333333333335,0.027850877192982456,0.28125,0.10416666666666667,0.6417910447761194,0.208955223880597,3.791044776119403,5.313040884216746,1.0833333333333333,2.0257785327399627,4.78125,0.42369224214169154,0.2537313432835821,0.5207808477357059,2.099616858237548,0.9312903109643088,0.0
92,244.0,2.5416666666666665,0.02675438596491228,0.28125,0.13541666666666666,0.6417910447761194,0.22388059701492538,3.6417910447761193,3.748541100203996,1.125,2.0656372401410867,5.888888888888889,0.3507685879484864,0.22388059701492538,0.5812740085330997,2.3121019108280256,1.4459027662240407,0.0
93,269.0,2.8020833333333335,0.02949561403508772,0.28125,0.09375,0.6865671641791045,0.208955223880597,4.014925373134329,6.199932886521978,1.0208333333333333,2.0048619815966218,4.545454545454545,0.4410696359512568,0.23880597014925373,0.5126909105062606,1.7543307086614173,0.7362574712428078,0.0
94,262.0,2.7291666666666665,0.028728070175438596,0.28125,0.11458333333333333,0.6716417910447762,0.2537313432835821,3.91044776119403,5.605006807455608,1.2083333333333333,2.0928836124912715,5.588235294117647,0.37451601486685915,0.208955223880597,0.5515356446192052,2.1251956181533647,1.1704193381821755,0.0
95,269.0,2.8020833333333335,0.02949561403508772,0.28125,0.14583333333333334,0.6417910447761194,0.22388059701492538,4.014925373134329,6.373459498513734,1.0729166666666667,1.994981717659358,5.357142857142858,0.37239658729641345,0.208955223880597,0.5177700814406414,2.0269461077844313,1.047245956327022,0.0
96,278.0,2.8958333333333335,0.03048245614035088,0.28125,0.07291666666666667,0.6119402985074627,0.19402985074626866,4.149253731343284,5.6949039722217245,1.1666666666666667,2.1290048998257842,6.833333333333333,0.31156169265743183,0.34328358208955223,0.6367574208078673,2.434573829531813,1.504274468018251,0.0
97,269.0,2.8020833333333335,0.02949561403508772,0.28125,0.125,0.6417910447761194,0.2537313432835821,4.014925373134329,6.841257498516856,1.1041666666666667,2.0678314839247967,5.227272727272727,0.3955851534464829,0.208955223880597,0.5121504939039334,2.2519337016574585,1.0058232638379097,0.0
